"tag","date","id","species","sample","enc","section","lagSection","moveDir","distMoved","len","wt","river","year","season","seasonStr"
"1bf1c27c10",2004-06-16,502,"bkt",38,0,8,8,0,0,86.5,NA,"IL",2004,2,"Summer"
"1bf1c27c10",2004-09-27,502,"bkt",39,0,8,8,0,0,93,NA,"IL",2004,3,"Autumn"
"1bf1c27c10",2004-12-12,502,"bkt",40,0,8,8,0,0,99.5,NA,"IL",2004,4,"Winter"
"1bf1c27c64",2003-10-14,503,"bkt",35,1,11,NA,0,0,71,4.1,"IL",2003,3,"Autumn"
"1bf1c27c64",2003-12-12,503,"bkt",36,0,11,11,0,0,80.3333333333333,NA,"IL",2003,4,"Winter"
"1bf1c27c64",2004-04-08,503,"bkt",37,0,11,11,0,0,89.6666666666667,NA,"IL",2004,1,"Spring"
"1bf1c27c64",2004-06-30,503,"bkt",38,1,9,11,-1,-2,99,10.5,"IL",2004,2,"Summer"
"1bf1c28a02",2003-10-13,504,"bkt",35,1,7,NA,0,0,75,4.1,"IL",2003,3,"Autumn"
"1bf1c28a02",2003-12-12,504,"bkt",36,0,7,7,0,0,87.3333333333333,NA,"IL",2003,4,"Winter"
"1bf1c28a02",2004-04-08,504,"bkt",37,0,7,7,0,0,99.6666666666667,NA,"IL",2004,1,"Spring"
"1bf1c28a02",2004-06-30,504,"bkt",38,1,15,7,1,8,112,14.8,"IL",2004,2,"Summer"
"1bf1c2c431",2003-10-13,505,"bkt",35,1,8,NA,0,0,67,3.1,"IL",2003,3,"Autumn"
"1bf1c2c4ba",2003-10-14,506,"bkt",35,1,11,NA,0,0,60,2,"IL",2003,3,"Autumn"
"1bf1d56f89",2004-01-02,507,"bkt",36,1,14,NA,0,0,155,34.1,"IL",2003,4,"Winter"
"1bf1d56f89",2004-04-22,507,"bkt",37,1,13,14,-1,-1,158,40.2,"IL",2004,1,"Spring"
"1bf1d56f89",2004-06-16,507,"bkt",38,0,13,13,0,0,173,NA,"IL",2004,2,"Summer"
"1bf1d56f89",2004-10-13,507,"bkt",39,1,14,13,1,1,188,65.4,"IL",2004,3,"Autumn"
"1bf1d56f89",2005-01-04,507,"bkt",40,1,14,14,0,0,190,55.4,"IL",2004,4,"Winter"
"1bf1d57f5d",2004-01-02,508,"bkt",36,1,11,NA,0,0,70,3,"IL",2003,4,"Winter"
"1bf1d57f5d",2004-04-22,508,"bkt",37,1,11,11,0,0,75,4.4,"IL",2004,1,"Spring"
"1bf1d5c96b",2004-01-02,509,"bkt",36,1,15,NA,0,0,65,2.4,"IL",2003,4,"Winter"
"1bf1d5c96b",2004-04-22,509,"bkt",37,1,15,15,0,0,71,3.7,"IL",2004,1,"Spring"
"1bf1d5f9a1",2004-01-02,510,"bkt",36,1,15,NA,0,0,84,5.2,"IL",2003,4,"Winter"
"1bf1d5f9a1",2004-04-22,510,"bkt",37,1,15,15,0,0,88,6.7,"IL",2004,1,"Spring"
"1bf1d61cdb",2004-01-02,511,"bkt",36,1,14,NA,0,0,69,3.3,"IL",2003,4,"Winter"
"1bf1d61cdb",2004-04-22,511,"bkt",37,1,13,14,-1,-1,75,4.6,"IL",2004,1,"Spring"
"1bf1d63bed",2003-12-31,512,"bkt",36,1,6,NA,0,0,65,2.4,"IL",2003,4,"Winter"
"1bf1d63bed",2004-04-22,512,"bkt",37,1,5,6,-1,-1,71,3.4,"IL",2004,1,"Spring"
"1bf1d7697b",2004-01-02,513,"bkt",36,1,15,NA,0,0,67,2.7,"IL",2003,4,"Winter"
"1bf1d7697b",2004-04-08,513,"bkt",37,0,15,15,0,0,76,NA,"IL",2004,1,"Spring"
"1bf1d7697b",2004-06-30,513,"bkt",38,1,14,15,-1,-1,85,6,"IL",2004,2,"Summer"
"1bf1d7697b",2004-10-13,513,"bkt",39,1,15,14,1,1,86,6.5,"IL",2004,3,"Autumn"
"1bf1d7697b",2005-01-04,513,"bkt",40,1,15,15,0,0,90,6.8,"IL",2004,4,"Winter"
"1bf1d775c0",2003-12-31,514,"bkt",36,1,8,NA,0,0,62,2.2,"IL",2003,4,"Winter"
"1bf1d78952",2004-01-02,515,"bkt",36,1,13,NA,0,0,75,4,"IL",2003,4,"Winter"
"1bf1d78952",2004-04-22,515,"bkt",37,1,13,13,0,0,79,4.7,"IL",2004,1,"Spring"
"1bf1d78952",2004-06-29,515,"bkt",38,1,6,13,-1,-7,90,7.9,"IL",2004,2,"Summer"
"1bf1d78952",2004-10-13,515,"bkt",39,1,6,6,0,0,105,12.4,"IL",2004,3,"Autumn"
"1bf1d7a096",2003-12-31,516,"bkt",36,1,3,NA,0,0,69,3,"IL",2003,4,"Winter"
"1bf1d7a096",2004-04-22,516,"bkt",37,1,2,3,-1,-1,72,3.8,"IL",2004,1,"Spring"
"1bf1d7a3b8",2003-12-31,517,"bkt",36,1,10,NA,0,0,72,3.4,"IL",2003,4,"Winter"
"1bf1d7d412",2003-12-31,518,"bkt",36,1,7,NA,0,0,80,4.6,"IL",2003,4,"Winter"
"1bf1d7d907",2004-01-02,519,"bkt",36,1,12,NA,0,0,69,2.9,"IL",2003,4,"Winter"
"1bf1d7d907",2004-04-08,519,"bkt",37,0,12,12,0,0,83,NA,"IL",2004,1,"Spring"
"1bf1d7d907",2004-06-30,519,"bkt",38,1,15,12,1,3,97,9.4,"IL",2004,2,"Summer"
"1bf1d7d907",2004-09-27,519,"bkt",39,0,15,15,0,0,102,NA,"IL",2004,3,"Autumn"
"1bf1d7d907",2004-12-12,519,"bkt",40,0,15,15,0,0,107,NA,"IL",2004,4,"Winter"
"1bf1d7e0a6",2004-01-02,520,"bkt",36,1,11,NA,0,0,95,10.5,"IL",2003,4,"Winter"
"1bf1d7e61e",2003-12-31,521,"bkt",36,1,7,NA,0,0,74,3.3,"IL",2003,4,"Winter"
"1bf1d7e7fc",2003-12-31,522,"bkt",36,1,9,NA,0,0,78,4.3,"IL",2003,4,"Winter"
"1bf1d7e7fc",2004-04-22,522,"bkt",37,1,5,9,-1,-4,82,5.6,"IL",2004,1,"Spring"
"1bf1d8027a",2003-12-31,523,"bkt",36,1,10,NA,0,0,132,22.9,"IL",2003,4,"Winter"
"1bf1d809c1",2003-12-31,524,"bkt",36,1,5,NA,0,0,75,3.9,"IL",2003,4,"Winter"
"1bf1d820e2",2003-12-31,525,"bkt",36,1,9,NA,0,0,85,5.7,"IL",2003,4,"Winter"
"1bf1d82504",2004-01-02,526,"bkt",36,1,14,NA,0,0,73,3.4,"IL",2003,4,"Winter"
"1bf1d8289b",2004-01-02,527,"bkt",36,1,15,NA,0,0,59,1.9,"IL",2003,4,"Winter"
"1bf1d8289b",2004-04-08,527,"bkt",37,0,15,15,0,0,69.3333333333333,NA,"IL",2004,1,"Spring"
"1bf1d8289b",2004-06-16,527,"bkt",38,0,15,15,0,0,79.6666666666667,NA,"IL",2004,2,"Summer"
"1bf1d8289b",2004-10-13,527,"bkt",39,1,13,15,-1,-2,90,8,"IL",2004,3,"Autumn"
"1bf1d8289b",2004-12-12,527,"bkt",40,0,13,13,0,0,101,NA,"IL",2004,4,"Winter"
"1bf1d82edf",2004-01-02,528,"bkt",36,1,11,NA,0,0,68,2.9,"IL",2003,4,"Winter"
"1bf1d82edf",2004-04-22,528,"bkt",37,1,9,11,-1,-2,73,3.8,"IL",2004,1,"Spring"
"1bf1d82edf",2004-06-30,528,"bkt",38,1,14,9,1,5,88,6.9,"IL",2004,2,"Summer"
"1bf1d82f77",2004-01-02,529,"bkt",36,1,13,NA,0,0,60,2,"IL",2003,4,"Winter"
"1bf1d8418f",2004-01-02,530,"bkt",36,1,11,NA,0,0,64,2.3,"IL",2003,4,"Winter"
"1bf1d8418f",2004-04-08,530,"bkt",37,0,11,11,0,0,79,NA,"IL",2004,1,"Spring"
"1bf1d8418f",2004-06-30,530,"bkt",38,1,11,11,0,0,94,8.9,"IL",2004,2,"Summer"
"1bf1d8418f",2004-09-27,530,"bkt",39,0,11,11,0,0,102.25,NA,"IL",2004,3,"Autumn"
"1bf1d8418f",2004-12-12,530,"bkt",40,0,11,11,0,0,110.5,NA,"IL",2004,4,"Winter"
"1bf1d857f0",2003-12-31,531,"bkt",36,1,6,NA,0,0,87,6,"IL",2003,4,"Winter"
"1bf1da0afe",2003-12-31,532,"bkt",36,1,10,NA,0,0,62,2.1,"IL",2003,4,"Winter"
"1bf1da0afe",2004-04-22,532,"bkt",37,1,2,10,-1,-8,67,3.3,"IL",2004,1,"Spring"
"1bf1da0afe",2004-06-29,532,"bkt",38,1,2,2,0,0,92,8.9,"IL",2004,2,"Summer"
"1bf1da15cf",2003-12-31,533,"bkt",36,1,5,NA,0,0,111,13.4,"IL",2003,4,"Winter"
"1bf1da1837",2003-12-31,534,"bkt",36,1,9,NA,0,0,63,2.3,"IL",2003,4,"Winter"
"1bf1da1837",2004-04-22,534,"bkt",37,1,9,9,0,0,70,3.7,"IL",2004,1,"Spring"
"1bf1da1837",2004-06-30,534,"bkt",38,1,13,9,1,4,94,9.3,"IL",2004,2,"Summer"
"1bf1da1837",2004-09-27,534,"bkt",39,0,13,13,0,0,101.75,NA,"IL",2004,3,"Autumn"
"1bf1da1837",2004-12-12,534,"bkt",40,0,13,13,0,0,109.5,NA,"IL",2004,4,"Winter"
"1bf1da1edb",2003-12-31,535,"bkt",36,1,9,NA,0,0,83,5.6,"IL",2003,4,"Winter"
"1bf1da1edb",2004-04-08,535,"bkt",37,0,9,9,0,0,95.3333333333333,NA,"IL",2004,1,"Spring"
"1bf1da1edb",2004-06-16,535,"bkt",38,0,9,9,0,0,107.666666666667,NA,"IL",2004,2,"Summer"
"1bf1da1edb",2004-10-13,535,"bkt",39,1,11,9,1,2,120,19.8,"IL",2004,3,"Autumn"
"1bf1da1edb",2005-01-04,535,"bkt",40,1,11,11,0,0,123,18.2,"IL",2004,4,"Winter"
"1bf1da2583",2004-01-02,536,"bkt",36,1,15,NA,0,0,99,8.8,"IL",2003,4,"Winter"
"1bf1da2583",2004-04-08,536,"bkt",37,0,15,15,0,0,107,NA,"IL",2004,1,"Spring"
"1bf1da2583",2004-06-30,536,"bkt",38,1,15,15,0,0,115,17.2,"IL",2004,2,"Summer"
"1bf1da26e0",2004-01-02,537,"bkt",36,1,12,NA,0,0,63,2.3,"IL",2003,4,"Winter"
"1bf1da26e0",2004-04-08,537,"bkt",37,0,12,12,0,0,77,NA,"IL",2004,1,"Spring"
"1bf1da26e0",2004-06-30,537,"bkt",38,1,11,12,-1,-1,91,8.7,"IL",2004,2,"Summer"
"1bf1da26e0",2004-09-27,537,"bkt",39,0,11,11,0,0,94.3333333333333,NA,"IL",2004,3,"Autumn"
"1bf1da26e0",2004-12-12,537,"bkt",40,0,11,11,0,0,97.6666666666667,NA,"IL",2004,4,"Winter"
"1bf1da2c38",2003-12-31,538,"bkt",36,1,6,NA,0,0,92,7.3,"IL",2003,4,"Winter"
"1bf1da31a5",2004-01-02,539,"bkt",36,1,15,NA,0,0,75,3.3,"IL",2003,4,"Winter"
"1bf1da324a",2004-01-02,540,"bkt",36,1,11,NA,0,0,62,2.2,"IL",2003,4,"Winter"
"1bf1da324a",2004-04-22,540,"bkt",37,1,11,11,0,0,68,3.3,"IL",2004,1,"Spring"
"1bf1da324a",2004-06-30,540,"bkt",38,1,15,11,1,4,91,7,"IL",2004,2,"Summer"
"1bf1da324a",2004-09-27,540,"bkt",39,0,15,15,0,0,94,NA,"IL",2004,3,"Autumn"
"1bf1da324a",2005-01-04,540,"bkt",40,1,15,15,0,0,97,8,"IL",2004,4,"Winter"
"1bf1da4127",2003-12-31,541,"bkt",36,1,7,NA,0,0,117,14.6,"IL",2003,4,"Winter"
"1bf1da4afb",2004-01-02,542,"bkt",36,1,11,NA,0,0,73,3.5,"IL",2003,4,"Winter"
"1bf1da4afb",2004-04-08,542,"bkt",37,0,11,11,0,0,85,NA,"IL",2004,1,"Spring"
"1bf1da4afb",2004-06-30,542,"bkt",38,1,13,11,1,2,97,9.7,"IL",2004,2,"Summer"
"1bf1da4afb",2004-09-27,542,"bkt",39,0,13,13,0,0,102.666666666667,NA,"IL",2004,3,"Autumn"
"1bf1da4afb",2004-12-12,542,"bkt",40,0,13,13,0,0,108.333333333333,NA,"IL",2004,4,"Winter"
"1bf1da4d5a",2004-01-02,543,"bkt",36,1,13,NA,0,0,62,2.2,"IL",2003,4,"Winter"
"1bf1da4d5a",2004-04-22,543,"bkt",37,1,12,13,-1,-1,68,3.6,"IL",2004,1,"Spring"
"1bf1da4e8e",2003-12-31,544,"bkt",36,1,9,NA,0,0,83,5.3,"IL",2003,4,"Winter"
"1bf1da4e8e",2004-04-22,544,"bkt",37,1,5,9,-1,-4,88,6.7,"IL",2004,1,"Spring"
"1bf1da4e8e",2004-06-29,544,"bkt",38,1,5,5,0,0,106,12.3,"IL",2004,2,"Summer"
"1bf1db86d2",2003-10-13,545,"bkt",35,1,5,NA,0,0,111,13.1,"IL",2003,3,"Autumn"
"1bf1db86d2",2003-12-31,545,"bkt",36,1,5,5,0,0,120,15.3,"IL",2003,4,"Winter"
"1bf1ff5602",2005-01-04,546,"bkt",40,1,13,NA,0,0,69,3.1,"IL",2004,4,"Winter"
"1bf1ff5681",2005-01-04,547,"bkt",40,1,7,NA,0,0,59,1.9,"IL",2004,4,"Winter"
"1bf1ff593f",2005-01-04,548,"bkt",40,1,11,NA,0,0,74,3.5,"IL",2004,4,"Winter"
"1bf1ff5989",2005-01-04,549,"bkt",40,1,14,NA,0,0,60,2,"IL",2004,4,"Winter"
"1bf1ff59c7",2005-01-04,550,"bkt",40,1,15,NA,0,0,100,8.6,"IL",2004,4,"Winter"
"1bf1ff5b8c",2005-01-04,551,"bkt",40,1,6,NA,0,0,65,2.4,"IL",2004,4,"Winter"
"1bf1ff5ba3",2005-01-04,552,"bkt",40,1,9,NA,0,0,59,1.9,"IL",2004,4,"Winter"
"1bf1ff5f56",2005-01-04,553,"bkt",40,1,5,NA,0,0,96,7.7,"IL",2004,4,"Winter"
"1bf1ff5fa4",2005-01-04,554,"bkt",40,1,10,NA,0,0,63,2.4,"IL",2004,4,"Winter"
"1bf1ff639b",2005-01-04,555,"bkt",40,1,9,NA,0,0,63,2.3,"IL",2004,4,"Winter"
"1bf1ff6422",2005-01-04,556,"bkt",40,1,10,NA,0,0,65,2.5,"IL",2004,4,"Winter"
"1bf1ff65fb",2005-01-04,557,"bkt",40,1,8,NA,0,0,58,2.1,"IL",2004,4,"Winter"
"1bf1ff6725",2005-01-04,558,"bkt",40,1,15,NA,0,0,61,2.2,"IL",2004,4,"Winter"
"1bf1ff6fbd",2005-01-04,559,"bkt",40,1,10,NA,0,0,112,12.6,"IL",2004,4,"Winter"
"1bf1ff70d5",2005-01-04,560,"bkt",40,1,2,NA,0,0,62,2.2,"IL",2004,4,"Winter"
"1bf1ff758f",2005-01-04,561,"bkt",40,1,4,NA,0,0,68,2.9,"IL",2004,4,"Winter"
"1bf206fb3f",2004-06-29,562,"bkt",38,1,5,NA,0,0,83,5.6,"IL",2004,2,"Summer"
"1bf206fb3f",2004-09-27,562,"bkt",39,0,5,5,0,0,92.75,NA,"IL",2004,3,"Autumn"
"1bf206fb3f",2004-12-12,562,"bkt",40,0,5,5,0,0,102.5,NA,"IL",2004,4,"Winter"
"1bf206fbad",2004-06-30,563,"bkt",38,1,7,NA,0,0,75,4.3,"IL",2004,2,"Summer"
"1bf207045c",2004-06-30,564,"bkt",38,1,14,NA,0,0,63,2.5,"IL",2004,2,"Summer"
"1bf2081c44",2005-01-04,565,"bkt",40,1,12,NA,0,0,61,1.9,"IL",2004,4,"Winter"
"1bf20a1a1a",2004-06-29,566,"bkt",38,1,5,NA,0,0,88,6.9,"IL",2004,2,"Summer"
"1bf20a2167",2004-06-30,567,"bkt",38,1,13,NA,0,0,95,9.2,"IL",2004,2,"Summer"
"1bf20a2167",2004-09-27,567,"bkt",39,0,13,13,0,0,97.5,NA,"IL",2004,3,"Autumn"
"1bf20a2167",2005-01-04,567,"bkt",40,1,13,13,0,0,100,9.9,"IL",2004,4,"Winter"
"1bf20a23ff",2004-06-29,568,"bkt",38,1,3,NA,0,0,96,9.6,"IL",2004,2,"Summer"
"1bf20a23ff",2004-10-13,568,"bkt",39,1,5,3,1,2,106,13.4,"IL",2004,3,"Autumn"
"1bf20a23ff",2004-12-12,568,"bkt",40,0,5,5,0,0,114,NA,"IL",2004,4,"Winter"
"1bf20a2e41",2004-06-30,569,"bkt",38,1,9,NA,0,0,79,5.4,"IL",2004,2,"Summer"
"1bf20a2e41",2004-09-27,569,"bkt",39,0,9,9,0,0,82,NA,"IL",2004,3,"Autumn"
"1bf20a2e41",2004-12-12,569,"bkt",40,0,9,9,0,0,85,NA,"IL",2004,4,"Winter"
"1bf20a35c7",2004-06-29,570,"bkt",38,1,3,NA,0,0,101,11,"IL",2004,2,"Summer"
"1bf20a38fa",2004-06-30,571,"bkt",38,1,10,NA,0,0,103,12.3,"IL",2004,2,"Summer"
"1bf20a3ebe",2004-06-30,572,"bkt",38,1,10,NA,0,0,101,9.9,"IL",2004,2,"Summer"
"1bf20a431f",2004-06-30,573,"bkt",38,1,12,NA,0,0,77,5.2,"IL",2004,2,"Summer"
"1bf20a4324",2004-06-29,574,"bkt",38,1,5,NA,0,0,75,4.4,"IL",2004,2,"Summer"
"1bf20a4b68",2004-06-29,575,"bkt",38,1,5,NA,0,0,70,4,"IL",2004,2,"Summer"
"1bf20a4b68",2004-10-13,575,"bkt",39,1,7,5,1,2,79,5.1,"IL",2004,3,"Autumn"
"1bf20a4b68",2004-12-12,575,"bkt",40,0,7,7,0,0,81.5,NA,"IL",2004,4,"Winter"
"1bf20a51ee",2004-06-30,576,"bkt",38,1,14,NA,0,0,97,9.4,"IL",2004,2,"Summer"
"1bf20a51ee",2004-10-13,576,"bkt",39,1,15,14,1,1,100,10.3,"IL",2004,3,"Autumn"
"1bf20a51ee",2005-01-04,576,"bkt",40,1,14,15,-1,-1,101,8.6,"IL",2004,4,"Winter"
"1bf20a5687",2004-06-29,577,"bkt",38,1,4,NA,0,0,85,6.7,"IL",2004,2,"Summer"
"1bf20a5687",2004-10-13,577,"bkt",39,1,4,4,0,0,91,8.3,"IL",2004,3,"Autumn"
"1bf20a5687",2005-01-04,577,"bkt",40,1,4,4,0,0,101,9.9,"IL",2004,4,"Winter"
"1bf20a5694",2004-06-30,578,"bkt",38,1,13,NA,0,0,99,11,"IL",2004,2,"Summer"
"1bf20a5708",2004-06-30,579,"bkt",38,1,12,NA,0,0,94,8.5,"IL",2004,2,"Summer"
"1bf20a580a",2004-06-30,580,"bkt",38,1,7,NA,0,0,75,5.4,"IL",2004,2,"Summer"
"1bf20a580a",2004-10-13,580,"bkt",39,1,8,7,1,1,81,6.8,"IL",2004,3,"Autumn"
"1bf20a580a",2005-01-04,580,"bkt",40,1,7,8,-1,-1,87,7.8,"IL",2004,4,"Winter"
"1bf20a5850",2004-06-30,581,"bkt",38,1,11,NA,0,0,79,6.6,"IL",2004,2,"Summer"
"1bf20a5984",2004-06-30,582,"bkt",38,1,11,NA,0,0,85,7.1,"IL",2004,2,"Summer"
"1bf20a5e32",2004-06-30,583,"bkt",38,1,12,NA,0,0,82,5.9,"IL",2004,2,"Summer"
"1bf20a5e32",2004-10-13,583,"bkt",39,1,14,12,1,2,91,8.6,"IL",2004,3,"Autumn"
"1bf20a5f0f",2004-06-30,584,"bkt",38,1,15,NA,0,0,96,8.8,"IL",2004,2,"Summer"
"1bf20a60f7",2004-06-29,585,"bkt",38,1,2,NA,0,0,82,5.6,"IL",2004,2,"Summer"
"1bf20a621f",2004-06-29,586,"bkt",38,1,5,NA,0,0,100,11.2,"IL",2004,2,"Summer"
"1bf20a621f",2004-09-27,586,"bkt",39,0,5,5,0,0,110,NA,"IL",2004,3,"Autumn"
"1bf20a621f",2005-01-04,586,"bkt",40,1,14,5,1,9,120,15.7,"IL",2004,4,"Winter"
"1bf20a62be",2004-06-29,587,"bkt",38,1,4,NA,0,0,75,4.3,"IL",2004,2,"Summer"
"1bf20a62be",2004-10-13,587,"bkt",39,1,4,4,0,0,77,4.3,"IL",2004,3,"Autumn"
"1bf20a62be",2005-01-04,587,"bkt",40,1,3,4,-1,-1,82,5.1,"IL",2004,4,"Winter"
"1bf20a6652",2004-06-30,588,"bkt",38,1,9,NA,0,0,82,6.1,"IL",2004,2,"Summer"
"1bf20a669e",2004-06-30,589,"bkt",38,1,15,NA,0,0,80,5.4,"IL",2004,2,"Summer"
"1bf20a669e",2004-09-27,589,"bkt",39,0,15,15,0,0,87,NA,"IL",2004,3,"Autumn"
"1bf20a669e",2004-12-12,589,"bkt",40,0,15,15,0,0,94,NA,"IL",2004,4,"Winter"
"1bf20a66b1",2004-06-29,590,"bkt",38,1,4,NA,0,0,99,10.8,"IL",2004,2,"Summer"
"1bf20a6705",2004-06-30,591,"bkt",38,1,13,NA,0,0,101,10.8,"IL",2004,2,"Summer"
"1bf20a6705",2004-10-13,591,"bkt",39,1,15,13,1,2,110,15.1,"IL",2004,3,"Autumn"
"1bf20a672f",2004-06-30,592,"bkt",38,1,7,NA,0,0,80,5.6,"IL",2004,2,"Summer"
"1bf20a672f",2004-10-13,592,"bkt",39,1,7,7,0,0,83,5.9,"IL",2004,3,"Autumn"
"1bf20a672f",2005-01-04,592,"bkt",40,1,6,7,-1,-1,90,6.7,"IL",2004,4,"Winter"
"1bf20a6d91",2004-06-30,593,"bkt",38,1,11,NA,0,0,95,8.2,"IL",2004,2,"Summer"
"1bf20a6d91",2004-09-27,593,"bkt",39,0,11,11,0,0,100.75,NA,"IL",2004,3,"Autumn"
"1bf20a6d91",2004-12-12,593,"bkt",40,0,11,11,0,0,106.5,NA,"IL",2004,4,"Winter"
"1bf20a6f23",2004-06-30,594,"bkt",38,1,14,NA,0,0,91,7.5,"IL",2004,2,"Summer"
"1bf20a6f23",2004-10-13,594,"bkt",39,1,8,14,-1,-6,93,7.7,"IL",2004,3,"Autumn"
"1bf20a6f23",2004-12-12,594,"bkt",40,0,8,8,0,0,105.666666666667,NA,"IL",2004,4,"Winter"
"1bf20b71e1",2004-06-30,595,"bkt",38,1,10,NA,0,0,108,13.5,"IL",2004,2,"Summer"
"1bf20b71e1",2004-10-13,595,"bkt",39,1,9,10,-1,-1,121,18.6,"IL",2004,3,"Autumn"
"1bf20b71e1",2004-12-12,595,"bkt",40,0,9,9,0,0,130,NA,"IL",2004,4,"Winter"
"1bf20b7801",2004-06-30,596,"bkt",38,1,11,NA,0,0,100,10.3,"IL",2004,2,"Summer"
"1bf20b7b54",2004-06-30,597,"bkt",38,1,11,NA,0,0,82,5.9,"IL",2004,2,"Summer"
"1bf20b7cc8",2004-06-30,598,"bkt",38,1,15,NA,0,0,77,4.9,"IL",2004,2,"Summer"
"1bf20b7cc8",2004-10-13,598,"bkt",39,1,15,15,0,0,80,5.5,"IL",2004,3,"Autumn"
"1bf20b7cc8",2005-01-04,598,"bkt",40,1,15,15,0,0,88,6.3,"IL",2004,4,"Winter"
"1bf20bbb8f",2004-06-30,599,"bkt",38,1,15,NA,0,0,97,9.2,"IL",2004,2,"Summer"
"1bf20bbb8f",2004-10-13,599,"bkt",39,1,15,15,0,0,102,10.5,"IL",2004,3,"Autumn"
"1bf20bbb8f",2005-01-04,599,"bkt",40,1,15,15,0,0,107,11.3,"IL",2004,4,"Winter"
"1bf20bc188",2004-06-30,600,"bkt",38,1,11,NA,0,0,100,12.2,"IL",2004,2,"Summer"
"1bf20bc3b0",2004-06-30,601,"bkt",38,1,13,NA,0,0,89,7.5,"IL",2004,2,"Summer"
"1bf20bc3b0",2004-10-13,601,"bkt",39,1,13,13,0,0,93,7.8,"IL",2004,3,"Autumn"
"1bf20bd0b1",2004-06-29,602,"bkt",38,1,6,NA,0,0,99,10.4,"IL",2004,2,"Summer"
"1bf20bd0b1",2004-10-13,602,"bkt",39,1,11,6,1,5,108,12.9,"IL",2004,3,"Autumn"
"1bf20bd0b1",2005-01-04,602,"bkt",40,1,10,11,-1,-1,115,13.6,"IL",2004,4,"Winter"
"1bf20bd711",2004-06-30,603,"bkt",38,1,8,NA,0,0,87,6.7,"IL",2004,2,"Summer"
"1bf20bd711",2004-10-13,603,"bkt",39,1,7,8,-1,-1,93,8,"IL",2004,3,"Autumn"
"1bf20bd711",2005-01-04,603,"bkt",40,1,7,7,0,0,97,7.9,"IL",2004,4,"Winter"
"1bf20bd97a",2004-06-30,604,"bkt",38,1,10,NA,0,0,89,7.6,"IL",2004,2,"Summer"
"1bf20bd97a",2004-10-13,604,"bkt",39,1,10,10,0,0,92,8.9,"IL",2004,3,"Autumn"
"1bf20bd97a",2005-01-04,604,"bkt",40,1,10,10,0,0,99,8.8,"IL",2004,4,"Winter"
"1bf20bdbbf",2004-06-29,605,"bkt",38,1,1,NA,0,0,89,7,"IL",2004,2,"Summer"
"1bf20bdc7d",2004-06-30,606,"bkt",38,1,11,NA,0,0,80,5.3,"IL",2004,2,"Summer"
"1bf20bdc7d",2004-10-13,606,"bkt",39,1,11,11,0,0,91,8.5,"IL",2004,3,"Autumn"
"1bf20bdc7d",2005-01-04,606,"bkt",40,1,11,11,0,0,96,7.7,"IL",2004,4,"Winter"
"1bf20bdcaa",2004-06-30,607,"bkt",38,1,12,NA,0,0,72,4.3,"IL",2004,2,"Summer"
"1bf20bdcaa",2004-10-13,607,"bkt",39,1,12,12,0,0,75,4.8,"IL",2004,3,"Autumn"
"1bf20bdcaa",2005-01-04,607,"bkt",40,1,12,12,0,0,79,4.8,"IL",2004,4,"Winter"
"1bf20bdcd7",2004-06-29,608,"bkt",38,1,4,NA,0,0,88,6.9,"IL",2004,2,"Summer"
"1bf20bdcd7",2004-09-27,608,"bkt",39,0,4,4,0,0,94.5,NA,"IL",2004,3,"Autumn"
"1bf20bdcd7",2005-01-04,608,"bkt",40,1,3,4,-1,-1,101,9.2,"IL",2004,4,"Winter"
"1bf20bdf20",2004-06-30,609,"bkt",38,1,13,NA,0,0,79,6.1,"IL",2004,2,"Summer"
"1bf20be072",2004-06-29,610,"bkt",38,1,3,NA,0,0,98,10.4,"IL",2004,2,"Summer"
"1bf20be072",2004-10-13,610,"bkt",39,1,3,3,0,0,105,11.9,"IL",2004,3,"Autumn"
"1bf20bea45",2004-06-30,611,"bkt",38,1,12,NA,0,0,92,9,"IL",2004,2,"Summer"
"1bf20bea45",2004-10-13,611,"bkt",39,1,12,12,0,0,99,11.4,"IL",2004,3,"Autumn"
"1bf20beb52",2004-06-30,612,"bkt",38,1,11,NA,0,0,106,12.7,"IL",2004,2,"Summer"
"1bf20beb52",2004-10-13,612,"bkt",39,1,11,11,0,0,110,13.2,"IL",2004,3,"Autumn"
"1bf20beb52",2005-01-04,612,"bkt",40,1,14,11,1,3,116,14.1,"IL",2004,4,"Winter"
"1bf20bed70",2004-06-30,613,"bkt",38,1,15,NA,0,0,70,3.8,"IL",2004,2,"Summer"
"1bf20bed70",2004-09-27,613,"bkt",39,0,15,15,0,0,73,NA,"IL",2004,3,"Autumn"
"1bf20bed70",2004-12-12,613,"bkt",40,0,15,15,0,0,76,NA,"IL",2004,4,"Winter"
"1bf20bee65",2004-06-29,614,"bkt",38,1,4,NA,0,0,94,9.3,"IL",2004,2,"Summer"
"1bf20bee65",2004-10-13,614,"bkt",39,1,4,4,0,0,102,11.3,"IL",2004,3,"Autumn"
"1bf20bee65",2005-01-04,614,"bkt",40,1,3,4,-1,-1,106,11.5,"IL",2004,4,"Winter"
"1bf20bf051",2004-06-30,615,"bkt",38,1,8,NA,0,0,93,8.4,"IL",2004,2,"Summer"
"1bf20bf4d7",2004-06-30,616,"bkt",38,1,14,NA,0,0,76,4.9,"IL",2004,2,"Summer"
